"","Gene id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Ctrl_rep1","Ctrl_rep2","dnBMPR1A_rep1","dnBMPR1A_rep2"
"6466","ENSGALG00000037533",77.8174995022791,-0.284281288039618,0.593612906841751,-0.478900112789164,0.632009690724258,0.899295901341874,113.78593663622,57.2525753672905,67.7222713965563,72.50921460905
"6467","ENSGALG00000039337",190.340177522988,0.195396467970139,0.407436014406893,0.479575837827146,0.631529030628363,0.899295901341874,221.250432348205,133.897152068663,210.242275380354,195.97085029473
"6468","ENSGALG00000029235",193.421235687658,-0.192012103585518,0.398599391909481,-0.481717000785396,0.630006997340816,0.899295901341874,161.196743567978,251.172588708113,183.96199095781,177.35361951673
"6469","ENSGALG00000031397",7585.60657676013,-0.0840136841924625,0.176033104169055,-0.477260709507111,0.633176485456648,0.899295901341874,8085.12294209583,7527.79023216375,7825.4600768976,6904.05305588333
"6470","ENSGALG00000038704",2259.32223835175,0.0936856179567591,0.194459319144882,0.481774894454704,0.629965865723298,0.899295901341874,2042.87899201509,2328.88701735979,2256.06133965841,2409.4616043737
"6471","ENSGALG00000038089",73.7020417317492,0.328786800506605,0.688541393388865,0.477512032919882,0.632997554434859,0.899295901341874,32.6607781085445,97.8834353053677,52.5605688450885,111.703384667996
"6472","ENSGALG00000038745",2501.32956804563,0.0968856799124829,0.201194153763581,0.481553156988505,0.630123409383317,0.899295901341874,2388.45109587324,2446.16245399924,2882.74504511908,2287.95967719097
"6473","ENSGALG00000008907",88.3638252950381,-0.263519859392105,0.549123874389943,-0.479891462895992,0.631304571984752,0.899295901341874,80.0715850403027,112.658293464668,97.0348963293941,63.6905263457872
"6474","ENSGALG00000009291",1264.16551587702,-0.117559587174474,0.245355277449492,-0.479140242657608,0.63183886252382,0.899295901341874,1182.10945283184,1448.85952824643,1427.22160017817,998.471482251648
"6475","ENSGALG00000009616",465.788778429207,-0.143037053870801,0.295980419251404,-0.483265258670054,0.628907404376326,0.899295901341874,560.501095282119,417.389743000247,495.282283347949,389.981992086512
"6476","ENSGALG00000012387",10044.5273204569,-0.0931726025529303,0.191000302606286,-0.487813900195694,0.625681664736952,0.899295901341874,9236.67876379387,11500.3802197457,10560.6312171824,8880.41908110568
"6477","ENSGALG00000013604",90.2841330677642,0.328274730244584,0.675813507945361,0.48574751227246,0.627146192584338,0.899295901341874,92.7144668887716,67.4102903518098,164.75716772595,36.254607304525
"6478","ENSGALG00000016673",1330.71392822031,0.0992986613050668,0.205533148005142,0.483127234068261,0.629005397889427,0.899295901341874,1308.53827131653,1261.4035153503,1361.52088912181,1391.39303709258
"6479","ENSGALG00000008604",283.766515888616,0.155494724217093,0.324160815390046,0.479683900196246,0.631452177606295,0.899295901341874,288.679135540039,248.402302803244,297.169370008769,300.81525520241
"6480","ENSGALG00000010061",156.563833586746,0.203481007230418,0.421623487568133,0.482613073583896,0.629370494603772,0.899295901341874,120.107377560454,170.834297466915,166.778728066146,168.534931253468
"6481","ENSGALG00000052784",284.722800332636,0.168904151825631,0.34559670638655,0.488731948841873,0.625031481792106,0.899295901341874,320.286340161211,216.082300579774,317.384973410727,285.137587178832
"6482","ENSGALG00000014103",281.211273814111,0.15880905131665,0.332853137758399,0.477114478734226,0.633280605100201,0.899295901341874,234.946887684046,296.420591820972,277.96454677691,315.513068974515
"6483","ENSGALG00000018557",110.693092992871,-0.264216944094883,0.549974986998133,-0.480416292269997,0.630931411726815,0.899295901341874,154.875302643743,86.8022916858921,135.444542793113,65.6502348487345
"6484","ENSGALG00000040506",8152.19749492525,0.0901221169442676,0.188026766741853,0.479304720843276,0.631721864212156,0.899295901341874,8833.16011813024,6962.65190757049,8091.29526163333,8721.68269236695
"6485","ENSGALG00000040221",194.989402701387,0.182131848726628,0.379985225287915,0.479312974836395,0.631715993140048,0.899295901341874,200.178962600757,165.293725657178,224.393197761724,190.091724785888
"6486","ENSGALG00000013510",11468.8883238751,-0.0980892402769875,0.203470852366859,-0.482080057836157,0.629749075774182,0.899295901341874,13870.2949612577,9847.44296317397,11765.481179939,10392.3341911295
"6487","ENSGALG00000015036",251.09439013733,-0.174478031357784,0.359591970425538,-0.48521114404003,0.627526577803987,0.899295901341874,305.536311337997,227.16344419925,204.177594359767,267.500210652306
"6488","ENSGALG00000017447",1605.86372314508,0.106007322767331,0.218727633329925,0.484654458851258,0.627921476243211,0.899295901341874,1596.16383336919,1497.80124589912,1439.35096221935,1890.13885109267
"6489","ENSGALG00000015372",1728.10895543974,0.12594579112724,0.263404568515513,0.478145811354153,0.632546427922388,0.899295901341874,2116.62913613116,1189.37608182371,1876.00799570162,1730.42260810246
"6490","ENSGALG00000014681",79.9813994913142,0.267034614609795,0.557384243050301,0.479085331060744,0.631877924857838,0.899295901341874,76.9108645781855,68.3337189867661,72.7761722470456,101.90484215326
"6491","ENSGALG00000006015",8591.50014370294,0.0882724963495124,0.185021423518179,0.477093380166537,0.633295628361058,0.899295901341874,7402.40732227851,9254.60177953203,9098.0323110508,8610.95916195043
"6492","ENSGALG00000032502",337.025460186687,0.155808108420554,0.325539657872248,0.478614831258739,0.632212665315513,0.899295901341874,348.732824320266,289.033162741322,414.419869740121,295.915983945042
"6493","ENSGALG00000008631",435.900691736338,-0.13742729017431,0.28692964796774,-0.478958138859745,0.631968409222687,0.899295901341874,440.393717721665,472.795461097625,463.948098074916,366.465490051145
"6494","ENSGALG00000020402",81.5674763786265,-0.28514994095059,0.594381213024887,-0.479742519955203,0.631410489407401,0.899295901341874,82.1787320150475,96.9600066704114,101.078017009786,46.0531498192615
"6495","ENSGALG00000034007",308.793573465212,-0.189281472433507,0.391259626024017,-0.483774608581486,0.628545837108107,0.899295901341874,233.893314196674,423.853743444941,361.859300895032,215.567935324203
"6496","ENSGALG00000034070",88.0958348836531,-0.256377516174804,0.532009068375305,-0.481904409933749,0.629873853233647,0.899295901341874,94.8216138635164,96.9600066704114,92.9917756490027,67.6099433516818
"6497","ENSGALG00000011697",6225.13084594525,0.0840930606205993,0.176304606682711,0.47697596905076,0.633379233851441,0.899295901341874,5970.60095293942,6116.79127795053,6807.60444560906,6005.526707282
"6498","ENSGALG00000047168",79.1424235051348,0.281489823487691,0.578726301872485,0.48639542142274,0.626686836181793,0.899295901341874,88.500172939282,54.4822894624216,101.078017009786,72.50921460905
"6499","ENSGALG00000031381",2681.89946569711,-0.0951694551986818,0.195735661775968,-0.486214184656905,0.626815315345438,0.899295901341874,2932.0950153574,2608.68589375154,2800.87185134116,2385.94510233834
"6500","ENSGALG00000036264",1829.50175462435,0.108991368149394,0.225929235518225,0.482413742955378,0.62951206030761,0.899295901341874,1867.98579311127,1652.93725657178,2214.6193526844,1582.46461612994
"6501","ENSGALG00000031312",284.107107135071,0.154358808269135,0.323369193759389,0.477345434407676,0.633116162720709,0.899295901341874,280.25054764106,257.636589152807,315.363413070531,283.177878675885
"6502","ENSGALG00000031766",6075.44833883705,-0.0843968741657551,0.176100598279437,-0.479253761715413,0.631758111996167,0.899295901341874,6528.99490124679,5977.35355407212,6147.56499453516,5647.87990549411
"6503","ENSGALG00000001788",1937.89502120207,-0.108371049272077,0.224878922891748,-0.481908432673544,0.62987099542547,0.899295901341874,2144.02204680284,1877.33041486616,2175.19892605058,1555.02869708868
"6504","ENSGALG00000004038",967.414224251533,-0.116238212260107,0.240426393973431,-0.483466936965965,0.628764230317142,0.899295901341874,914.501787039247,1097.95664696304,1037.0604545204,820.138008483444
"6505","ENSGALG00000028141",789.652431031583,0.117996669416689,0.244058218048757,0.483477550397897,0.628756696089648,0.899295901341874,764.894351832366,749.824051584515,918.79917461895,725.0921460905
"6506","ENSGALG00000001459",2448.87580059783,0.0959330997482859,0.200438040363674,0.478617230413075,0.632210958228682,0.899295901341874,2419.00472700704,2315.9590164704,2804.91497202155,2255.62448689234
"6507","ENSGALG00000004932",302.776273880932,-0.168576502734237,0.352569665113839,-0.478136718539884,0.632552899264826,0.899295901341874,298.16129692639,342.592023568787,354.783839704347,215.567935324203
"6508","ENSGALG00000007315",7501.94011072974,-0.0842559512434123,0.175480636069533,-0.480143867326913,0.6311250975359,0.899295901341874,8159.92665969927,7282.15821526537,7562.65723267215,7003.01833528217
"6509","ENSGALG00000038758",104.169802212569,-0.250835751957643,0.516415091708184,-0.485725061070417,0.627162112691841,0.899295901341874,113.78593663622,112.658293464668,68.7330515666542,121.501927182732
"6510","ENSGALG00000002313",233.155618852109,-0.171589307756423,0.358086036814392,-0.479184581680192,0.631807321927159,0.899295901341874,230.732593734557,263.177160962545,247.641141673975,191.071579037362
"6511","ENSGALG00000028451",256.545905066774,0.172313573910202,0.356842431760821,0.482884204829369,0.629177957568748,0.899295901341874,243.375475583025,239.168016453681,218.328516741137,325.311611489252
"6512","ENSGALG00000038957",4876.78925268323,0.0912261268124891,0.187408000490947,0.486778187556064,0.626415529603066,0.899295901341874,4389.18714839344,5055.77177638574,5414.74937121421,4647.44871473952
"6513","ENSGALG00000013494",4567.85349405987,-0.0879203856383282,0.183907018894296,-0.478069766814402,0.632600549574851,0.899295901341874,4826.42014565298,4587.59345846289,4788.06566575354,4069.33470637006
"6514","ENSGALG00000040152",305.333529509986,0.179913670352937,0.370630714303411,0.485425690342688,0.627374412532717,0.899295901341874,261.286224868356,311.195449980273,422.506111100904,226.346332090413
"6515","ENSGALG00000003377",413.159977650514,0.138777057432028,0.288001753830581,0.481861848361051,0.629904089883778,0.899295901341874,402.465072176258,384.14631214182,475.066679945992,390.961846337986
"6516","ENSGALG00000006506",11923.5344556124,-0.089634430880849,0.185173342175897,-0.484056883283475,0.628345499869901,0.899295901341874,11542.9511276521,13044.3528973927,12775.2505698668,10331.5832275382
"6517","ENSGALG00000004693",3765.14370385851,-0.107361063171286,0.22185724214024,-0.48391957880474,0.62844294478794,0.899295901341874,4684.18772485771,3126.72935796203,3417.44775510085,3832.20997751344
"6518","ENSGALG00000040793",20249.4723411422,-0.088392071591798,0.181589946172479,-0.486767430988943,0.626423153222334,0.899295901341874,23066.9379325314,18672.6504274513,20606.775327785,18651.5256768009
"6519","ENSGALG00000001985",611.186236706758,0.148860953359276,0.305752712175331,0.486867155814182,0.626352475688573,0.899295901341874,441.447291209037,717.504049361044,743.934205192022,541.859401064928
"6520","ENSGALG00000033993",19824.3384343406,0.0793999202493439,0.16461253131845,0.482344324659837,0.629561364757496,0.899295901341874,18808.3938965722,19749.3682158104,20694.7132025835,20044.8784223964
"6521","ENSGALG00000008021",3015.77466556687,0.0892493559373842,0.184752515240374,0.483075187481295,0.629042351171865,0.899295901341874,2965.80936695332,2879.25048379374,3262.79838907588,2955.24042244453
"6522","ENSGALG00000002158",315.071780491149,-0.148433050384372,0.309641121464467,-0.479371246565538,0.631674545071925,0.899295901341874,340.304236421287,322.276593599748,288.072348477889,309.633943465673
"6523","ENSGALG00000005204",97.2505168598597,-0.249608140210418,0.51961166703487,-0.48037439504542,0.630961197723993,0.899295901341874,110.625216174102,100.653721210237,108.153478200471,69.5696518546291
"6524","ENSGALG00000007147",111.963899238738,0.244723358908088,0.50604631077491,0.483598741256195,0.628670668270547,0.899295901341874,104.303775249868,100.653721210237,156.670926365168,86.2271741296811
"6525","ENSGALG00000026940",936.441564698031,-0.141893687546241,0.290413047205951,-0.488592674851879,0.625130100044815,0.899295901341874,1228.46668627622,736.896050695127,736.858744001337,1043.54477781944
"6526","ENSGALG00000026221",2514.31989552553,-0.0935079977643014,0.191565375327107,-0.488125777451338,0.625460753481579,0.899295901341874,2684.50524582489,2507.10874390635,2584.56489494022,2281.10069743066
"6527","ENSGALG00000001333",210.704879177415,-0.177301224446474,0.364404614317445,-0.486550437289526,0.626576954060219,0.899295901341874,219.14328537346,228.086872834206,215.296176230843,180.293182271151
"6528","ENSGALG00000017358",2714.49364228256,-0.11262812707697,0.230619928509076,-0.488371181992356,0.625286950321814,0.899295901341874,3319.81005871045,2321.49958828014,2271.22304220988,2945.44187992979
"6529","ENSGALG00000002495",11450.0265228936,-0.0914804768242862,0.191503856191935,-0.477695220573521,0.632867146553008,0.899295901341874,12911.5430877488,10714.5424513979,12295.1299890703,9878.89056335733
"6530","ENSGALG00000002837",17226.9975392306,0.0918685087024275,0.191568314223726,0.479560041412369,0.631540265235582,0.899295901341874,19129.7338102207,14228.1884074067,18157.6549756379,17392.4129636573
"6531","ENSGALG00000030776",100.374261770017,0.235739814202053,0.493923585630548,0.477279929649654,0.633162800817301,0.899295901341874,94.8216138635164,89.572577590761,114.218159221058,102.884696404733
"6532","ENSGALG00000034069",465.64666337791,-0.141545110637845,0.292583610188713,-0.483776622164688,0.628544407922113,0.899295901341874,416.1615275121,560.521181418473,484.163701476873,401.740243104196
"6533","ENSGALG00000051443",176.810151496535,-0.229880553573407,0.480141894937327,-0.478776286754593,0.632097788146198,0.899295901341874,266.554092305218,115.428579369537,126.347521262232,198.910413049151
"6534","ENSGALG00000003601",177.573299491437,-0.192318906264677,0.401008688930196,-0.479587878202195,0.631520467420608,0.899295901341874,188.58965423966,190.226298800998,137.466103133308,194.011141791783
"6535","ENSGALG00000041634",185.614183335515,-0.195221255600495,0.406043517806588,-0.480788996842171,0.630666471228519,0.899295901341874,233.893314196674,162.523439752309,197.102133169082,148.937846223995
"6536","ENSGALG00000021679",7154.64680335834,0.0903828729127431,0.185728898005798,0.486638718493455,0.626514380131051,0.899295901341874,7633.13991601307,6228.52614278024,7023.91140201,7733.00975263004
"6537","ENSGALG00000001328",24939.4189477949,-0.086575413981548,0.179695903328591,-0.481788468061158,0.629956222272045,0.899295901341874,28215.7515653204,23159.590164704,25462.5632649351,22919.7707962201
"6538","ENSGALG00000003024",3092.18408011507,-0.0959320799959965,0.196990788208316,-0.4869876447956,0.626267086644028,0.899295901341874,3498.91755156375,2891.25505604817,3185.97909614844,2792.5846166999
"6539","ENSGALG00000003304",335.733035258997,-0.181259690293524,0.371077704091173,-0.488468286547846,0.62521818359416,0.899295901341874,234.946887684046,478.336032907363,307.277171709748,322.372048734831
"6540","ENSGALG00000011570",22007.2931625815,0.0815930964592062,0.170131732856567,0.479587758786864,0.631520552349472,0.899295901341874,21520.2920530687,21249.9397476144,24194.0341514623,21064.9066981805
"6541","ENSGALG00000019796",1813.7681375377,-0.0961595323773781,0.197362389848326,-0.48722318599444,0.626100175993428,0.899295901341874,1945.95023117683,1802.5326954347,1815.36118549575,1691.22843804352
"6542","ENSGALG00000048926",423.064993660153,-0.152122634967429,0.31356104884122,-0.485145191118622,0.627573357576376,0.899295901341874,544.697492971533,346.285738108612,408.355188719534,392.921554840933
"6543","ENSGALG00000034076",1041.98386860597,-0.113610410275778,0.235449671413218,-0.48252524454107,0.629432869592934,0.899295901341874,1210.55593699089,955.74863717977,921.831515129244,1079.79938512396
"6544","ENSGALG00000010764",377.228630951707,0.138808507688037,0.291353770237428,0.4764259874685,0.633770924167355,0.899577064249767,341.357809908659,376.75888306217,386.118024977381,404.679805858617
"6545","ENSGALG00000030703",229.162645115428,0.191550888134937,0.401981220598616,0.476517007062386,0.633706094008857,0.899577064249767,158.036023105861,269.641161407239,289.083128647987,199.890267300624
"6546","ENSGALG00000008222",449.132739330473,0.160912328849437,0.341390513582288,0.471343878776675,0.637395185945731,0.89980613504168,292.893429489528,554.980609608736,421.495330930806,527.161587292823
"6547","ENSGALG00000035244",1175.49731624538,-0.100071906056764,0.212478232292299,-0.470974861646527,0.637658686674314,0.89980613504168,1243.21671509944,1189.37608182371,1090.63180353559,1178.7646645228
"6548","ENSGALG00000013037",143.968053650337,-0.209455847690716,0.4448326423446,-0.47086438303342,0.63773758404931,0.89980613504168,175.946772391192,132.973723433707,110.175038540666,156.776680235784
"6549","ENSGALG00000015414",433.555174778935,-0.132804619267553,0.279480123403133,-0.475184487721119,0.634655482699735,0.89980613504168,426.697262385824,480.182890177275,427.560011951393,399.780534601249
"6550","ENSGALG00000016345",6311.35677607519,0.0842316084391336,0.177154246756256,0.475470444437194,0.634451694544064,0.89980613504168,6448.92331620649,5805.59582797025,6789.41040254729,6201.49755757672
"6551","ENSGALG00000037353",1957.70908815473,0.0964665502089384,0.205204596864369,0.470099362699454,0.638284029477574,0.89980613504168,1719.43193139176,2064.78642776228,2139.82162009716,1906.79637336772
"6552","ENSGALG00000017047",2195.09376382236,0.0894139806569727,0.18960560135829,0.471578793118093,0.637227466655066,0.89980613504168,2168.25423701241,2086.02528636628,2214.6193526844,2311.47617922634
"6553","ENSGALG00000050931",106.009313852231,-0.253328857410224,0.538041481993442,-0.470835178863238,0.637758440648431,0.89980613504168,148.553861719509,82.1851485111106,72.7761722470456,120.522072931259
"6554","ENSGALG00000007140",126.060559049587,-0.215588526868564,0.45601028001215,-0.472771199067749,0.636376423924671,0.89980613504168,129.589538946806,141.284581148314,133.422982452917,99.9451336503122
"6555","ENSGALG00000010770",607.588865890785,-0.153922946369954,0.323667163713569,-0.475559351167823,0.634388340465392,0.89980613504168,621.608357549719,658.404616723841,384.096464637185,766.246024652394
"6556","ENSGALG00000036067",2047.37949830608,0.0903271939943962,0.192199244346908,0.469966436659663,0.638378997104577,0.89980613504168,1909.0751591188,2057.39899868263,2109.49821499422,2113.54562042866
"6557","ENSGALG00000037504",3015.99560118468,-0.0885997466340449,0.188528478800973,-0.469954179854059,0.638387754150669,0.89980613504168,3326.13149963468,2891.25505604817,3004.03866553083,2842.55718352506
"6558","ENSGALG00000032770",295.941102348448,0.159558738710576,0.338621043095046,0.471201486039336,0.637496857612894,0.89980613504168,226.518299785067,332.434308584268,309.298732049944,315.513068974515
"6559","ENSGALG00000004455",1048.51030021794,-0.11379662768194,0.24043397162013,-0.47329679294127,0.636001449857761,0.89980613504168,1141.02008682431,1038.85721432584,851.076903222394,1163.08699649922
"6560","ENSGALG00000030590",1160.02539082079,0.103168188073204,0.217989102040154,0.473272228325435,0.6360189728973,0.89980613504168,1194.75233468031,1042.55092886566,1255.38897126154,1147.40932847564
"6561","ENSGALG00000026322",1707.69242141335,-0.0939713388372123,0.199939057735984,-0.469999908478611,0.638355082952629,0.89980613504168,1718.37835790439,1808.07326724443,1737.53111239821,1566.78694810636
"6562","ENSGALG00000055016",185.384844151946,-0.192771734197871,0.407629914378474,-0.472908703208879,0.636278315438219,0.89980613504168,165.411037517467,229.933730104118,202.156034019571,144.038574966626
"6563","ENSGALG00000026278",191.310537994818,0.182443580746656,0.386428028172969,0.472128229438348,0.636835264013125,0.89980613504168,204.393256550246,154.212582037702,192.048232318593,214.588081072729
"6564","ENSGALG00000013281",73.7813360993137,-0.285635039284129,0.604279246278547,-0.47268715754051,0.636436390255849,0.89980613504168,86.3930259645372,75.7211480664165,87.9378747985134,45.0732955677879
"6565","ENSGALG00000015708",1223.22899198587,-0.161979281881783,0.341312238660761,-0.474578006687825,0.635087785379935,0.89980613504168,1879.57510147237,704.576048471656,1160.37563527234,1148.38918272712
"6566","ENSGALG00000015815",1252.71205889767,-0.117573423211449,0.248138806988583,-0.473821183547718,0.635627427184388,0.89980613504168,1556.12804084904,1051.78521521522,1099.72882506647,1303.20615445995
"6567","ENSGALG00000002162",1724.00275423679,0.0938346773068456,0.197241266277297,0.475735524709752,0.634262808811796,0.89980613504168,1640.41391983883,1695.41497377976,1837.5983492379,1722.58377409067
"6568","ENSGALG00000010001",233.651870233817,-0.166846201056241,0.354556181394386,-0.470577611706202,0.637942398539778,0.89980613504168,225.464726297695,268.717732772283,239.554900313192,200.870121552098
"6569","ENSGALG00000007304",101.392382863126,0.236700720728253,0.500858330898903,0.472590163975989,0.636505601243174,0.89980613504168,102.196628275123,84.0320057810232,123.315180751938,96.0257166444176
"6570","ENSGALG00000032329",9840.4152302291,-0.0892106782674068,0.189237984158462,-0.471420569523211,0.63734042982795,0.89980613504168,11408.0937212684,8881.53661100968,9100.05387139099,9971.97671724733
"6571","ENSGALG00000010491",259.85843841785,0.183016596657231,0.384992263804686,0.475377335764023,0.634518045757507,0.89980613504168,170.67890495433,315.812593155054,298.180150178867,254.762105383149
"6572","ENSGALG00000010805",784.177297018944,-0.12054944936435,0.254341266210455,-0.473967324140792,0.635523208660144,0.89980613504168,718.53711838798,915.117777241692,671.158032944976,831.896259501128
"6573","ENSGALG00000031128",362.262220650408,0.142452077679575,0.300124681148845,0.474642995485354,0.635041455088368,0.89980613504168,335.036368984425,353.673167188263,415.430649910219,344.908696518724
"6574","ENSGALG00000007581",9613.18596056799,-0.0800977580524719,0.168505931269284,-0.475340882360219,0.634544024025522,0.89980613504168,9555.91153046771,10203.8864162671,9392.16934054927,9300.77655498788
"6575","ENSGALG00000006371",395.474712262058,-0.136257462795537,0.286881224882135,-0.47496124171778,0.634814599074263,0.89980613504168,410.893660075238,417.389743000247,355.794619874445,397.820826098301
"6576","ENSGALG00000010497",233.904430319001,-0.192704912638561,0.409692154057003,-0.470365152786765,0.638094156310271,0.89980613504168,333.982795497052,165.293725657178,202.156034019571,234.185166102202
"6577","ENSGALG00000005617",962.702607274336,-0.110593667728147,0.234301837763073,-0.472013658894045,0.63691703920334,0.89980613504168,901.858905190778,1097.03321832808,992.586127036094,859.33217854239
"6578","ENSGALG00000006422",100.144449353631,-0.247598060492013,0.525788316916856,-0.470908258182478,0.637706250488204,0.89980613504168,139.071700333157,78.4914339712854,88.9486549686113,94.0660081414703
"6579","ENSGALG00000032452",76.0722573783544,0.268050929152039,0.565576576621733,0.473942769612463,0.635540718942029,0.89980613504168,79.0180115529303,59.0994326372031,82.8839739480241,83.2876113752602
"6580","ENSGALG00000001790",569.059136179991,-0.129308475398927,0.273122402295207,-0.473445145152035,0.635895627919017,0.89980613504168,625.822651499208,563.291467323342,623.651364950377,463.471060947036
"6581","ENSGALG00000007676",390.272886669645,-0.145015449074954,0.308529113958942,-0.470021928284706,0.638339350968574,0.89980613504168,416.1615275121,403.538313475903,436.657033482274,304.734672208305
"6582","ENSGALG00000031918",298.596026962028,-0.160690964078701,0.338872129608916,-0.474193508519424,0.635361922040826,0.89980613504168,372.965014529831,257.636589152807,300.201710519063,263.580793646412
"6583","ENSGALG00000039803",5483.4122881557,-0.0875154347125851,0.186112278655257,-0.470229236592678,0.638191248156315,0.89980613504168,6111.77980024732,5187.82207118449,5658.34739220779,4975.69988898319
"6584","ENSGALG00000043148",965.401238608072,0.108013994036036,0.229392285805751,0.470870211073713,0.637733421900659,0.89980613504168,954.537579559398,904.036633622217,1095.68570438608,907.345036864599
"6585","ENSGALG00000033162",7240.38007860476,-0.0849736232592709,0.179178473441879,-0.474240134023879,0.635328676669544,0.89980613504168,8062.99789886101,6844.45304229609,6854.10033343356,7199.96903982837
"6586","ENSGALG00000041909",129.763227407507,-0.217762792220408,0.460198261835656,-0.473193426137221,0.636075187398858,0.89980613504168,112.732363148847,166.217154292134,129.379861772525,110.723530416522
"6587","ENSGALG00000037941",423.51762294018,-0.140413589344156,0.296289640944807,-0.473906508835091,0.635566577536216,0.89980613504168,494.125965577658,394.30402712634,358.826960384739,446.813538671984
"6588","ENSGALG00000029653",122.132377590139,0.229902231601724,0.48774516124613,0.471357278080118,0.637385618888228,0.89980613504168,92.7144668887716,132.050294798751,102.088797179883,161.675951493152
"6589","ENSGALG00000052064",1555.03593184167,-0.120262885082547,0.255095234148669,-0.471443088632767,0.637324351875427,0.89980613504168,2016.53965483078,1223.5429413171,1579.84940586295,1400.21172535584
"6590","ENSGALG00000043352",496.365049084003,0.144717087170107,0.306269113498786,0.47251610035656,0.636558452413781,0.89980613504168,357.161412219245,585.453754562294,521.562567770493,521.282461783981
"6591","ENSGALG00000054703",580.294925437927,0.127663961014692,0.268819362136376,0.474906122833245,0.634853887109886,0.89980613504168,616.340490112857,493.110891066664,661.050231243997,550.678089328191
"6592","ENSGALG00000033953",103.064649180278,-0.245701200503368,0.523013132603443,-0.469780174123587,0.638512080417819,0.899844846341253,136.964553358413,86.8022916858921,75.8085127573391,112.68323891947
"6593","ENSGALG00000008985",4783.52631902062,-0.0937367359668938,0.199686536775355,-0.469419408441875,0.638769878158752,0.900071616577401,4893.84884884482,4983.74434285915,5310.63901369413,3945.87307068438
"6594","ENSGALG00000010708",350.295422849991,0.145414313234179,0.310080987459195,0.468955915116579,0.63910114760911,0.900300510044332,347.679250832893,317.659450424967,415.430649910219,320.412340231883
"6595","ENSGALG00000009254",76.5004512014577,-0.262470147498952,0.559732186704915,-0.468920947791276,0.639126142491105,0.900300510044332,80.0715850403027,86.8022916858921,63.6791507161649,75.448777363471
"6596","ENSGALG00000016581",288.433803836859,-0.173379148127239,0.370181802197549,-0.468362159074246,0.639525624056582,0.900518038475963,215.982564911343,395.227455761296,277.96454677691,264.560647897885
"6597","ENSGALG00000012207",1153.89840045838,0.121195366952109,0.258799567973897,0.468298181101804,0.639571368984328,0.900518038475963,1154.71654216016,1056.40235839001,925.874635809635,1478.60006547374
"6598","ENSGALG00000034917",72.861587957982,0.290581000836024,0.62043202111995,0.46835268159031,0.639532400471468,0.900518038475963,51.6251008812478,79.4148626062417,54.5821291852842,105.824259159154
"6599","ENSGALG00000015473",128.849409870927,-0.219974401266347,0.470220459324229,-0.467811208347847,0.63991960456818,0.900822609241337,113.78593663622,163.446868387265,98.045676499492,140.119157960732
"6600","ENSGALG00000006704",923.174377502835,-0.124584523432909,0.266363046880674,-0.467724501922822,0.63998161689912,0.900822609241337,849.180230822158,1076.71778835904,708.556899238597,1058.24259159154
"6601","ENSGALG00000012877",388.914476006519,0.14334397461042,0.306700299377858,0.467374746295305,0.640231787233006,0.900918159359123,431.965129822686,307.501735440448,415.430649910219,400.760388852722
"6602","ENSGALG00000035994",285.116043941675,-0.161133465571455,0.344774915629176,-0.467358436669921,0.640243454046171,0.900918159359123,360.322132681362,241.93830235855,264.824404565638,273.379336161148
"6603","ENSGALG00000052786",120.495230626555,-0.843438330637301,1.80621579155361,-0.466964320975081,0.640525405039491,0.901041946216971,8.42858789897923,301.037734995753,98.045676499492,74.4689231119973
"6604","ENSGALG00000007298",125.717164233465,-0.234679120260059,0.502462533333847,-0.467057948983697,0.640458418712551,0.901041946216971,168.571757979585,103.424007115105,83.894754118122,146.978137721047
"6605","ENSGALG00000049408",165.605020924728,0.209175646639351,0.449794540309515,0.465047100161359,0.641897727472088,0.901052140746486,108.518069199358,198.537156515604,149.595465174483,205.769392809466
"6606","ENSGALG00000013091",104.254011127683,0.270102643234301,0.579499174786686,0.466096683112147,0.641146297370666,0.901052140746486,48.4643804191306,140.361152513357,124.325960922036,103.864550656207
"6607","ENSGALG00000029512",1436.18970631396,0.121533756349323,0.260980528620455,0.465681317268196,0.641443627195828,0.901052140746486,1069.37708968299,1681.56354425542,1709.22926763547,1284.58892368195
"6608","ENSGALG00000016454",1974.94574745219,-0.0943738202818628,0.202922793905651,-0.465072545402375,0.64187950606603,0.901052140746486,1838.48573546485,2240.23786840398,1909.36374131485,1911.69564462509
"6609","ENSGALG00000005753",4171.17906892092,-0.0902662854192506,0.193630787474455,-0.466177339856965,0.641088567817891,0.901052140746486,4814.83083729189,3788.82768922569,4105.78905093749,3975.26869822859
"6610","ENSGALG00000010837",776.824112205984,0.11259281451328,0.241988964833077,0.465280780844475,0.641730396205284,0.901052140746486,715.376397925863,777.526910633204,883.421868665526,730.971271599342
"6611","ENSGALG00000003248",26968.1721460093,0.078933372588325,0.169798820721038,0.46486408005156,0.642028795021188,0.901052140746486,26615.3734380017,25845.8440637919,29614.8482036971,25796.6228785468
"6612","ENSGALG00000002399",3192.79716761139,-0.0870812861014984,0.18716980514387,-0.465252854404388,0.64175039247926,0.901052140746486,3445.18530370776,3133.19335840672,3270.88463043666,2921.92537789442
"6613","ENSGALG00000012489",807.322513918052,0.112122829965823,0.240580535561673,0.466051127968666,0.641178904134335,0.901052140746486,813.358732251496,738.742907965039,758.085127573391,919.103287882283
